molecular_weight,electronegativity,bond_lengths,num_hydrogen_bonds,logP,toxicity_score
259.81142281291363,2.9859969559975057,2.633848225205262,2,7.331939995133193,67.56626055297673
278.5217901678411,3.5314563312992924,2.9207733303395824,5,7.864965449454301,70.87155013085987
204.5672404022626,3.5789222797567226,2.3382046042647397,4,6.37560274668211,60.17397919916444
244.47563081461314,3.4405291830943048,2.5889704309750714,8,6.806468626325588,62.564595190445246
402.3474396968087,3.4920888702603152,3.3650876605612234,9,9.929454223709637,85.19878993177305
308.01646952044484,3.0626774912986097,2.98830724287029,1,8.097622413223089,62.790019480829386
337.8684408539664,2.99987453095529,3.1781077468572154,3,8.899778286943313,75.64732675515556
274.9331854168818,3.133043004129679,2.6434440077412686,5,7.295340217180182,62.00598937033299
321.2495457292826,3.1269813045000703,3.09133752486321,3,8.656500527780155,79.88608746000436
390.9134893775787,2.9743688943405133,3.0798169626153697,2,9.810348060463896,82.11966079536663
319.3990160687152,3.458576348160291,2.772306146945115,9,8.085061109961323,93.98365824433618
456.2480381381306,3.521403172773904,3.7267142819047665,6,11.072195019032911,124.83090361760713
391.7723818888051,2.8275497721699603,3.4490896268226905,3,10.612316730381686,100.50526918297626
460.9373656967207,3.1632211387347025,3.613911210468911,2,11.392637265898486,132.54245616157337
326.73790640384095,2.708615351327863,3.002908684905316,4,8.036010531666117,76.53342878030388
190.9418114964193,2.9431413852237815,2.4099390512500487,2,6.071022237879752,35.464810406271155
398.7717271303376,2.538659795761616,3.458903644905302,3,10.055652236828323,116.57463000437154
376.6557986891624,2.9393142265691083,3.3445258728471723,9,9.455444481672025,99.98758735917549
428.32872842925974,2.8554148933224055,3.6082360673517444,4,10.569680354538209,124.94948995405507
336.9391278063668,2.5272503498316796,3.0526288764761147,3,8.731274468503793,88.18217030607276
441.9643347801547,2.3250622611557157,3.4745546453164198,0,11.013074145483419,105.46733390827717
417.1744946860746,3.5545397589051375,3.555164335733534,6,10.212252403624468,94.18615733574993
234.8737270820575,2.5352864624350544,2.519957235198868,2,6.640269821412146,56.58145466351399
351.61315033967185,2.690154011992567,3.3992334192562015,4,9.16183977019562,82.57056436050918
311.2056269454484,3.6120780795453404,2.91731506974829,0,7.798602819029059,82.99051207267831
374.1027033259365,2.4578209987550843,3.381782354128675,6,9.190133384254263,112.6687746998696
258.8378020427592,3.1470479360838843,2.568949665772484,3,7.545056738597172,58.12232032368633
396.47804320576023,3.5745341622823914,3.4022850307084505,4,9.912830140817892,92.11858293846855
355.767246616459,2.5130869231118083,3.2138162355390856,1,8.902822902256041,82.16192495366036
455.1362266054174,2.939902804480696,3.5192008558908814,4,11.559119347685083,132.79879517979887
441.38744463617945,3.2045998301447445,3.4812865337529715,4,11.290381878493951,125.2748623209167
424.76511154985775,3.411782992639343,3.454148375906331,4,10.423622601246246,100.22885977485436
361.0005203443011,2.6141848820359233,3.0723978331133015,7,9.531981813104846,110.73688777382081
252.34745372701025,2.9208249084061273,2.703746717680235,6,7.612324966320587,63.629421848158294
379.54707584048896,3.3312918760738492,3.18800512643916,3,9.282638974531991,109.70742952499458
330.67630902765944,2.5915350169758797,3.208283560287816,7,8.24524383601209,91.58974588879828
289.84823812173147,2.933747435872947,2.875366243732043,3,7.019652074791156,65.64744458119873
325.9267716868498,3.7813036550106274,3.1830066294258987,4,8.470976561828905,76.50582242465816
389.01207067751966,2.7612102853115705,3.409108332907681,8,9.860979495923925,100.05872801269614
265.60033418910666,2.410347147183158,2.707554548846921,9,7.612320511552276,75.6645712113347
347.26483901867016,2.8880026792502083,3.1176345792771523,8,9.283111855605053,101.78978371377636
333.0929234683696,3.192363237099558,3.028813915305043,8,8.667513356250847,80.14235124944223
350.8357575147768,3.002871386763177,3.0449853975343526,8,9.06725344317642,94.56647347447745
281.4217821301626,3.1749252748155845,2.8558961391379203,6,8.037677771595407,60.20899294842203
389.0834750783479,3.6092954486849034,3.3002083421084314,7,10.05014681465029,97.05143353765351
357.2177379027139,2.911010041288694,3.267228344962729,1,9.047550806401638,102.05716094047781
354.5482734916236,3.6359355912722737,3.0209539927900373,6,9.026932608553409,75.0201026170042
380.90286117836285,3.3601594353580255,3.273208502839499,3,9.19727564202735,93.4072735844525
282.4706571620974,3.158327912438369,2.811701154287541,6,7.626061984138108,62.763667565444834
355.5056465921301,3.093609781741259,3.1635836053925503,9,9.560340869032895,90.69463911405802
332.4983750124034,3.0137764046823365,3.013328256498812,7,8.343129730688545,85.79142971179986
352.84392027898485,3.6377769566996787,3.1347106099711333,8,8.578467485399658,87.70161109484751
331.42721364116056,2.8739653075223566,3.2002727463889213,4,9.210222972540697,86.07265695354336
324.0465087308227,3.0492312806624726,3.02057009431383,7,8.239976489412351,61.57752719226558
443.0300295688446,3.4950615030047993,3.8055638068015236,2,10.517482729180694,117.25417159372657
333.8075038823977,2.610648464789186,3.008367489935459,1,8.861896355949515,94.86294798322508
374.7668556161899,2.299268477299312,3.172324858898163,3,10.22726283422558,107.32228387971004
323.2139831269683,3.3798378285457953,3.025876669588736,1,8.41383651696393,59.74408186887989
382.3346026210795,3.774061616024092,3.392993531780195,7,10.248519918869327,106.2959594359962
323.2698487159537,2.7319539198183067,3.011108798522021,0,8.515993375909092,81.81922503254394
431.37440171424936,3.1286372845356953,3.4985961428100882,2,10.291587065897144,120.03431220082163
428.4285652569457,2.149109031859402,3.5472315964703305,1,10.9812833491324,115.9358194168866
258.6087857129735,2.8654452218355457,2.718267968207535,3,6.896360336783543,52.48910153923452
318.6283983708039,3.1950241188346875,2.986941590917416,5,8.795847681339959,98.14975066552586
353.5531060408693,3.1456561184218645,3.253218052911008,4,8.982441697775677,112.14527240323805
296.1647377108501,2.381708085323707,2.8736637633684436,5,8.288923309726197,56.44868214350922
307.2292530393701,3.4770940661665657,2.982466894406763,4,8.533683424755736,75.90994075544688
374.2989026576573,2.256839419440685,3.363659524480733,4,9.01920935929206,84.55843303181908
394.77521396163326,2.4372739962009846,3.26086913590413,1,9.557474038559723,120.16300521599663
225.08423552697667,3.1696267446073803,2.4902797540635104,8,6.461894586624762,51.27280872324308
357.0396429985269,3.4245483859492536,3.4961900705931708,9,8.871252465433228,87.5598139929439
411.7493382395386,3.3172702752874708,3.6574528023676374,6,10.474969335373387,118.55985995856423
236.62755614326812,3.0766309584776357,2.593713159843489,8,6.615995586938697,26.924137199225836
244.21759067823598,3.478898769458091,2.6366070217770776,9,7.298379219808955,40.056923540498
339.97291518098876,3.5573818110097726,2.891453281955085,3,8.721819484819644,75.47988841675621
388.86131228604154,2.8345577866313425,3.2650645693302116,9,9.795115356696883,90.74478292638128
201.70132999236264,3.550598580007815,2.6511782985963652,2,5.8533629817387185,14.448087260141943
368.65445393588027,2.7922414512695495,3.3492659080840634,7,9.022055170899797,85.1014419347482
361.4659440811942,3.645911516283941,3.0556123507388033,7,9.197128238422616,82.60376490222708
298.37519808296287,3.2715787951048934,2.9894576623492854,8,8.121583993630173,65.58475094630712
321.73770166290063,2.614117829699714,2.793354216327379,6,8.71962027389041,80.15108132697044
289.90279940630506,2.1739667814974717,2.7543221510293017,4,7.903490450388576,68.22321277879638
292.66757356397443,1.9587451648690806,3.0352756584406015,1,7.741501525651958,78.58348063431127
217.3318814595269,3.1147823417206837,2.375462704720218,5,6.335945184501293,41.616473378164414
286.537344262646,2.6070823862981283,2.883233737229893,0,7.924905667163742,86.4459820806058
461.13669107053624,2.7367006350664607,3.6083288353822347,6,10.72215859924745,120.0078597270514
362.9875153749185,2.189676850755449,3.294000136790869,8,8.848809413624647,123.80362471446779
392.54022545531075,3.3075358703875586,3.2570453630005285,9,10.044369184891233,120.72736339454933
362.84562464781226,3.912660734615537,3.416659085567747,6,9.076502199770882,93.3549957999442
309.37029730927327,3.2296284883576005,2.9111485664657053,3,8.63462378724045,74.1955553197754
441.3817913844815,3.755075062936076,3.5761128039585035,7,10.63355479437796,123.67893962399536
267.33983792257453,2.6190734477044813,2.6410555519310717,5,7.361454779549202,49.22152577935439
315.39372016590005,3.1739080258227563,2.9644231748292103,7,8.283070197565191,76.2068080030795
351.78536836974473,2.5936484692040085,3.1890375757678977,2,9.042100861996477,95.46724332399519
426.6598937473055,3.212802479528777,3.5939717746501456,4,10.541652222156848,101.91862517693835
345.53324505403,2.2520734641871343,3.1879849683783843,7,9.484874307240636,84.73346280651239
279.0044892400535,3.186618124580051,2.8514830387896275,1,7.6723117941438,64.3970236657252
332.05955897204797,3.2212160343409435,3.1806862385771213,4,8.512756631151186,83.42823525468165
301.49038382640873,2.925661699122901,2.8523982341828855,9,8.144388312197641,67.9075784305853
340.892894297865,2.8679519624134198,3.1828035224175846,9,8.266996274026312,48.90087698303186
438.67364268449097,2.213172118565139,3.4489827318091004,9,10.676982338324605,114.0443536830122
227.49590789454257,2.811494503718992,2.597691371511961,7,6.776205556834924,48.512167634198114
250.3423439890405,3.5213112149264254,2.6698543819565996,0,7.408982013587753,52.77479639003057
432.9295394622516,2.8427788971754397,3.6154745612787167,0,10.632081901483431,112.76387941065413
343.12760928484295,3.908579898169118,3.1363647793641087,2,9.222676358080186,70.5299613278496
475.5432365411276,3.1031903924884725,3.9451654260403917,2,11.656815223970412,142.1461448605784
395.08322740230733,2.1132724642583742,3.290275493585505,1,10.457892317946403,100.02700107697495
386.47379058299236,2.9650258684891275,3.3148125583650403,5,9.493140686087376,107.77125471504864
357.97818044881257,2.8614293975972402,3.1704211726323948,8,8.83774070125431,102.03703844837784
335.9517825830492,2.4658073723600435,3.1010882836525395,4,8.837081267287509,94.57344373274184
291.2976333430981,2.668721490813906,3.0249895945863416,2,7.721157628026503,79.15243280969453
336.74182402800665,2.4653098244496277,3.1724382038667076,2,8.911410001886317,99.76695375435982
365.66331633079335,3.2334177212047552,3.121130858349951,7,8.713806121256235,90.6203875756391
447.9446782358981,2.6486707691281044,3.461864632778839,9,10.925525746313353,123.9814431803219
332.6804816647917,2.148506362234075,3.077741255058184,0,8.771150834916599,101.6603417221114
389.5126563603698,3.055954893135651,3.40104501543644,0,9.462963198142837,114.23176346367603
351.69910256782765,2.6026565201672196,3.122532545593892,4,9.356784192936132,84.68123749911214
299.6166894691534,3.866022427122641,2.8017075547247057,2,8.19571155078485,61.11696075545376
441.7730191676368,2.7462856609242388,3.6551835753649424,3,10.581553386855473,111.45536016947348
314.03644127335866,3.4762194377374387,2.874467114877289,7,8.134355403023463,81.94740006452001
349.52164152100295,2.8691930729560915,3.146224432995591,4,8.824875386652325,95.96881740336276
418.56936887090126,3.4194828505666255,3.2366134784749754,6,10.431717091432516,91.31543746136133
372.12039853237405,2.7775525012956876,3.256050768131746,8,9.651494292000702,99.37743277439183
274.3469627398973,3.2412990002285573,2.758979901661733,2,7.586203324462284,52.945492024070724
384.2359201155896,3.651666545960378,3.2898266319607083,3,9.396886631294748,78.34322398848713
382.5536026151579,2.8115501392728484,3.4065250268384455,8,9.490501488834989,93.27607978012792
296.968553827932,3.2850848115445324,2.9274314897589635,2,7.933479736880636,73.6830107478313
431.33827152829707,3.000273127582993,3.4377246917324493,1,10.387007828570866,135.13456453914372
371.42675429070476,3.0561439479392187,3.3172544463464355,2,9.323757774518567,105.87511721888859
386.6351447170294,2.531106498625344,3.2289712823608365,7,9.960719683447468,115.44088711642469
299.00933783211246,2.63274920663337,2.874748625420996,6,7.870078404917252,90.44375417480285
390.89004184235745,3.08483734122967,3.175863560018376,3,9.578993079806102,91.49866858999201
401.1460000877734,3.375166215004262,3.4743618461345367,9,10.51143898869403,102.96029829839445
337.51266497856346,3.5674125380592145,3.2614532912725753,5,8.86682688093056,82.13160573489225
418.1339384108359,2.5287836530494476,3.5511212246897164,1,10.154807208877948,111.14620158707946
359.01810568771265,3.9231665002464444,3.2836136767374624,5,9.237512017687973,87.7188452906379
300.36614338686064,2.608111510113277,2.94269599808237,3,8.06233084367096,73.99539247822266
286.4471886866629,2.834553733748143,2.7631818382016884,1,7.735325246754076,60.47949711516399
285.3353133242416,3.4998475621186667,2.7666342100473376,5,7.662605665996285,46.96463912366215
335.52583652862023,3.206117728649787,3.1982286342977826,6,8.17860699011034,77.77583455290063
258.46848974451564,3.215051961179952,2.7008633936859683,2,7.282499913060969,52.389006804972446
347.6266907686007,2.9342659176458437,3.1954462351671236,2,8.856817634672028,103.71044504287721
464.56499842820784,2.749074621619479,3.8196434581943253,3,11.125944253665597,131.71140503475732
343.2603170185502,3.0701147115735696,3.203217191531678,9,8.691049305429587,95.61939935781663
343.4743910925885,2.282443000852844,2.9651360368411535,4,8.905361932376016,81.28540574188594
318.16993114336833,2.8181809125026223,3.0591825549979488,1,8.004633704256811,75.27132584630112
319.87674653884335,3.15532480216938,3.146650800269315,8,7.946643832258322,73.10792797786111
413.50546921097526,3.177679330916269,3.5799626820419266,3,10.203733297143774,111.3422229126829
396.0460837491745,2.381078404424654,3.2985215556390535,5,10.11147321548808,83.97726140872862
307.1389149184179,2.347489673815622,2.874058433788142,2,8.445723425171149,59.501873690828106
282.21758872054295,3.5804005752525345,2.685237452535181,8,8.176027253411782,58.363131783750944
373.04392693635845,3.0582084791072965,3.440178025102334,6,9.659742919327392,92.04147406597427
253.61322078454566,2.8554757752130837,2.8673176392395403,3,7.590353571060935,54.96284050951361
335.0621510912556,3.1703374634519315,3.0523716810494754,2,8.591757202962247,93.25820239012427
345.5339942539972,2.169764796368587,3.121493551283973,6,8.781889217724766,93.3190148086296
364.6003669593615,2.4883877055120855,3.0599545104252934,2,9.276589222110685,96.41123203162802
408.5071840050651,3.5598378580583177,3.5315742363773035,3,10.214743917261934,112.89514035171007
364.13687348651393,2.6672180330022197,3.3671020913078133,3,8.798197924958625,116.98643906637679
376.40086700319995,3.0240343978460653,3.3696090142689794,4,10.32132034416911,99.93135848769063
289.51482134495575,3.4297272050862246,2.9126877309071446,6,7.945078192210344,77.07952126447057
412.25239665547394,3.5036932959147196,3.546105071497898,9,9.536168202446927,77.05239899428038
388.31554752664243,3.5989726732718506,3.3889409453143573,7,9.80857682460621,104.47856509858093
325.0827251659519,3.5325356247953614,3.0643295453965527,0,8.846245708147652,66.23576884554808
455.2876509190619,3.540881071546858,3.6788285589238052,1,11.675717598849802,113.16478185776235
319.1679849597984,2.8449200334365754,2.9174633582403526,1,8.75484462062606,76.50242458113405
380.24279093107066,2.775756945261076,3.229637955744278,3,10.385360752875531,116.57655028958332
307.0817774444019,3.3117396015621328,2.7487548920859477,0,8.430799283926511,85.62368999387894
401.45957739212116,3.171326676950095,3.4756548192806536,5,10.191630366303858,106.74354516763323
317.6144191814383,2.5201209886538765,2.913823672653353,8,8.462474577649168,91.9517266922154
407.24010580959214,3.666889644620455,3.524433835280301,0,9.929279936521084,86.13029624925133
230.74586512394643,2.90058855277022,2.508710399134591,5,6.869983825112977,39.139035861593705
381.3164939370139,2.955733852577068,3.2962569936701644,4,10.10468139770777,98.76155523184715
